,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,LIMIT_BAL,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,EDUCATION,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,SEX,default_payment_next_month
24,45.8958398103714,85061.17052912712,63159.45369052887,37781.31280219555,45325.701504051685,1871.2529817819595,52469.09969767928,19268.015027046204,1978.7214696407318,37422.77641308308,612.5502315759659,424.6545166373253,1457.0095272958279,1854.7863038182259,2,1,2,2,2,2,2,1,1,1
25,23.754136562347412,26730.983065783978,22839.264817118645,14756.07750800252,5737.223561823368,12736.530739754438,6330.284561514854,54789.355397224426,161.23250126838684,249.88208132982254,559.4309354424477,1632.1930738091469,225.63359105587006,254.22762528061867,2,1,0,0,1,2,2,0,1,0
26,40.75409555435181,129513.68345713615,132284.39820337296,101700.84084653854,91761.63857918978,92164.66805037856,95629.80518472195,269413.5934114456,6374.982297420502,6013.699543714523,5163.0737255215645,12420.166235387325,3768.2892321646214,3557.9930520653725,3,1,2,2,0,0,0,0,0,0
27,45.85745596885681,-7688.671159923077,-2486.182240962982,14838.922264397144,-3368.2027525007725,1907.2606923282146,-6525.28384116292,66943.83502006531,2695.4257488250732,1946.0668751597404,661.4709430932999,650.5831660032272,5013.329156696796,2388.9370160400867,2,2,7,6,5,3,3,3,1,0
28,29.86429238319397,53338.70129477978,41284.65974497795,24167.850832641125,21906.387186557055,37690.8343539238,37103.93606758118,138014.8333311081,3174.9995052814484,9933.077864587307,11464.938751280308,11936.033415317535,7187.232443958521,6069.33596175909,1,1,2,2,2,1,2,2,1,1
29,35.18461501598358,73580.49497193098,66286.36849570274,40579.428574323654,71330.00020900369,63034.00346040726,120180.67224919796,152121.71077728271,7524.213492870331,4216.691553890705,7122.206422626972,2735.435414850712,10149.0585257411,1439.820548325777,3,1,0,0,0,0,0,0,1,0
30,51.35219466686249,-23572.59538960457,-5890.814272880554,-2913.8585334718227,-9931.578198432922,5837.02664104104,-20592.00450837612,121228.75571250916,553.0938506126404,110.51421773433685,263.4362590312958,2842.1721240878105,1510.361729413271,2337.237376719713,2,2,4,4,4,3,3,3,1,1
31,33.05219608545303,57742.755082547665,67382.87652778625,52462.24363285303,57124.64243596792,33365.69485262036,68106.3860283196,47159.812450408936,6880.231648683548,31495.016118764877,4137.112463057041,3229.582972705364,12244.000215232372,1566.0442298352718,2,2,2,2,2,2,2,2,1,0
32,42.2653603553772,55173.48583137989,54177.56600487232,47669.25972664356,67194.18624728918,36813.0641695261,60597.978055775166,389454.4145464897,27469.695806503296,15662.080788493156,15942.63508093357,21284.891372025013,5064.759595900774,6278.984996765852,2,2,2,2,2,2,1,2,0,0
33,33.04904496669769,159711.99626934528,152828.13788938522,143685.38739079237,125371.38240423799,105421.49792569876,122956.43741589785,104594.34002637863,3461.3440930843353,1707.2289016246796,783.9721269607544,693.3702397942543,727.3914957046509,1106.2734923362732,1,2,2,2,2,2,2,2,0,0
34,35.88841903209686,270137.3144737482,306576.72497081757,303447.96160823107,230526.17742937803,232802.16137510538,159885.63927161694,197133.9350938797,7730.19015789032,16749.88883638382,3321.955598115921,11480.515376925468,3298.6086829304695,7015.334397882223,3,1,2,2,2,2,2,2,0,1
35,47.84539186954498,-15194.516964673996,-29047.658754110336,-1222.334507405758,1213.0062049627304,-6497.8280284404755,50525.23909249902,487605.15689849854,7021.311968564987,2389.3671224713326,9209.224240601063,931.8848607540131,17972.04739150405,9636.703689664602,2,2,2,2,2,2,2,2,1,0
36,44.64498394727707,-33816.052731871605,-13012.217475891113,8920.23666831851,29039.586605250835,2510.1453471779823,16546.58140221238,285945.57017087936,4952.665716409683,1049.5559394359589,9641.678456068039,1456.9133724570274,6310.764634847641,16114.378303468227,2,1,0,0,0,0,0,0,1,0
37,27.07223868370056,93455.47324687243,72569.05241775513,62487.00515499711,36562.7079679966,27292.26986938715,28413.126926392317,113598.96034002304,4916.078746318817,5507.169950783253,1415.0005620718002,1965.233222424984,3321.635974228382,2842.636338889599,1,1,2,2,2,0,0,0,1,1
38,30.8647181391716,35052.898600399494,32236.29225540161,22920.664499998093,26027.751925349236,30071.816181361675,47994.821550786495,173463.88816833496,2261.9055211544037,1338.86036580801,6099.967388212681,5400.1575419306755,2129.465694606304,2216.0148943960667,2,2,0,0,0,1,2,2,1,0
39,45.38957619667053,18741.9217069149,7740.263050079346,23663.41131594777,52101.53574690223,9798.674972474575,58212.42750495672,579916.490316391,9698.73771071434,3885.8802985548973,18839.18210953474,6278.900665283203,6488.912903517485,7328.3209683299065,1,2,4,4,4,3,2,2,1,0
40,55.60471153259277,38268.45584654808,39059.961381435394,23145.279839515686,36777.51361322403,10238.395799189806,27301.195582985878,115502.80064344406,3790.91277718544,1546.6139299869537,1684.9396421313286,2136.9131964445114,2109.88403108716,1421.585723310709,1,2,2,2,2,2,3,3,1,0
41,26.451222836971283,25830.790987610817,21978.16466498375,21971.509290993214,14068.94920861721,20292.121996998787,29643.71829098463,213624.05508756638,1856.9354712963104,2224.2174840569496,1816.8017864227295,5775.2787645459175,835.8314127027988,2870.852981209755,2,1,3,4,2,2,2,2,1,0
42,38.22654914855957,6157.335507631302,-5480.910716176033,5885.514591932297,6347.381113857031,3917.024388372898,13991.58710756898,75913.02394866943,1376.7597079277039,3782.131511092186,5384.756777644157,2013.4329612851143,1969.942440956831,4022.0446514189243,2,2,4,4,0,0,0,0,1,1
43,36.756879806518555,-2103.928009033203,-696.2427945137024,-1113.2188282608986,884.8155747652054,-4825.914456039667,238.33736643195152,82963.24998140335,1374.8182356357574,733.848050057888,1027.9996254444122,26.418337881565094,354.4001721739769,966.7235701978207,2,1,1,1,1,1,1,1,1,0
44,49.637813210487366,98289.26341605186,113171.5098105669,70463.97869867086,90314.18537211418,88451.53515726328,81910.59239387512,413695.1959133148,12745.374292135239,5458.0565840005875,3182.106172800064,34731.197798371315,6841.899267733097,5471.157551318407,2,2,1,1,1,1,1,1,1,0
45,39.87244951725006,51132.44144630432,58807.379507899284,32758.337572276592,37092.08331990242,36895.00171530247,26766.978485107422,303176.4906644821,4932.78443813324,910.4806349873543,4299.749457120895,5410.486057400703,2396.4891485869884,4044.5500477552414,3,2,2,2,2,2,2,2,1,0
46,30.04276531934738,44208.35242676735,57541.832931518555,37475.02870282531,44538.54097121954,33396.45699545741,59278.81157961488,108003.34870815277,3588.7889564037323,9312.998752772808,3785.7607224583626,3723.686950325966,8913.6951431036,6535.466248840094,1,1,0,0,0,0,0,0,1,0
47,29.604137539863586,19231.895349919796,26550.04860806465,19675.082043647766,12545.246439814568,7674.255613416433,9087.722139596939,117305.73952198029,13800.240904092789,40427.50513112545,4797.353741526604,2397.2615146636963,15847.339541643858,9048.949589461088,1,2,1,2,1,1,1,1,1,0
48,28.980029344558716,128208.64037901163,124580.56210207939,101829.75946745276,93887.83713054657,103508.37714660168,85837.38940638304,236969.50554847717,6856.8286299705505,8658.7999304533,2948.248333096504,7181.063806414604,1968.469371587038,2445.133618414402,2,1,3,4,4,2,2,2,1,1
49,45.6505486369133,-3817.1157405376434,-1927.2790838479996,15346.30177244544,13221.66794410348,6341.899196863174,25310.552696347237,74684.69768762589,490.6506836414337,2380.0783695578575,6723.772928416729,7599.983164250851,2648.5871928036213,4919.379155546427,3,1,2,2,2,2,2,2,1,0
50,25.385323643684387,16731.256077229977,30068.087364315987,20279.271267026663,16801.508939743042,11805.042385697365,-1055.2396463751793,361166.8825149536,5211.950093507767,3607.912539124489,15498.48243445158,5141.3083837628365,3157.9220921993256,8102.169072806835,2,2,1,1,1,1,2,2,0,0
51,48.893582224845886,49307.074318766594,36312.306235313416,21577.319450110197,12151.896256566048,6040.696920841932,24760.700337558985,93192.318379879,251.83454155921936,267.03336131572723,479.82399863004684,462.7610732913017,131.1031739115715,537.8553042113781,2,2,2,2,2,2,2,2,1,0
52,28.16071254014969,42931.19561433792,49214.86742186546,23215.083634257317,9205.42820456624,10449.232057929039,535.2838224470615,102196.68626785278,4824.483394622803,3512.4285475611687,1628.2864449620247,713.8703818917274,3086.7745348215103,2725.1184485554695,1,1,2,2,2,2,2,2,1,0
53,31.3551864027977,78266.07073682547,76185.8718996048,57189.224733144045,51570.06663817167,37546.98132759333,42039.24445915222,73590.66188335419,3938.554972410202,7435.244438409805,1938.228398501873,1785.856979072094,3962.8613777160645,1150.3169748783112,2,1,2,2,2,2,2,2,1,0
54,26.52673214673996,68067.08991456032,57714.93670809269,34552.69829595089,33654.96291309595,30682.293573200703,58058.79192382097,99429.04531955719,2217.341959476471,3866.681104540825,4475.87952786684,4866.901082038879,3514.1847658753395,2595.395985722542,2,1,4,2,2,2,1,1,0,1
55,24.335762560367584,12418.204713821411,12533.414934754372,18393.49781215191,22357.51125317812,7103.626754581928,27192.489764243364,80660.1870059967,21166.788786649704,36105.090015530586,1502.273516178131,1882.9363084435463,4104.521548777819,1182.2896618545055,3,1,4,2,2,2,2,2,1,1
56,35.32212686538696,-20252.885502815247,-3617.1563727855682,454.11156299710274,10259.324153542519,8040.18286049366,6849.286302804947,246838.79852294922,5431.41171336174,787.7520728707314,5745.425166428089,2502.56007617712,821.9557765126228,1323.5375219881535,2,2,2,2,2,2,2,2,1,0
57,28.953192114830017,102645.96178674698,103669.4270490408,55824.92174488306,73159.16139104962,68610.16640639305,67532.4015211761,76343.57035160065,1237.5305593013763,1284.5906440615654,1107.318532705307,3348.1909376978874,584.8170057237148,737.0388668477535,1,2,2,2,2,2,2,2,1,0
58,42.73973077535629,35684.23096907139,55177.87826883793,42195.142823308706,51736.92295128107,35861.07364743948,47362.0010381341,75760.49000024796,10694.592595100403,10598.028235554695,6061.637301743031,2977.8896889686584,8814.991029411554,1531.0358355343342,2,2,2,2,2,2,2,2,0,0
59,39.779582262039185,-101653.45620775223,-54202.16721367836,-13691.887840628624,-44814.32617291808,-7196.786589503288,-69202.7963848114,96768.29516887665,3.1454861164093018,2.413612961769104,13.537388920783997,89.70555377006531,3.1323888897895813,139.13830080628395,2,2,4,2,2,3,2,2,1,1
60,29.20309329032898,209359.79612839222,196866.710770607,120009.80500894785,84746.49483376741,91920.4201925695,102571.95982968807,364366.2631511688,4484.364539384842,1756.415408194065,433.48447501659393,3859.021009147167,451.6058187484741,1145.0688028931618,3,1,2,2,2,2,2,2,1,0
61,41.25332921743393,-11247.646670222282,7304.576199531555,8676.490385055542,32450.362489372492,21373.811403393745,41587.57561081648,168495.96738815308,2351.6948521137238,4815.413847982883,15546.095934927464,7095.629115581512,3063.467868298292,4652.02080976963,1,1,1,1,2,2,0,0,1,0
62,30.509201765060425,196511.74205225706,200604.16160154343,175844.94482547045,159205.6183758676,169808.63663962483,140772.5331696868,270446.794629097,7525.869011878967,8529.854486465454,7414.390246510506,10536.375754356384,2246.1852773725986,4127.75930005312,2,2,3,4,2,2,2,2,0,0
63,32.89901679754257,49989.49491173029,66902.71515238285,41322.91038811207,29047.38642463088,37300.9019664824,38746.453571498394,136288.24174404144,15124.656111001968,13248.321547150612,3436.8683111071587,3968.88677918911,4663.822283923626,4801.706907212734,2,1,2,2,2,2,2,2,0,0
64,31.5655300617218,9821.537145614624,9124.430453062057,5044.908063739538,-3434.259629905224,-870.738621711731,-7307.565591990948,75516.64680242538,468.79783272743225,1897.6117664575577,1846.4577521681786,615.5359417796135,955.590259283781,714.7187001109123,3,1,0,0,0,0,0,0,1,0
65,41.759846925735474,-29003.390739500523,-13897.753208994865,-1493.3597104549408,-12473.997199892998,2295.9128056168556,-11620.402877420187,48847.00268507004,163.79103064537048,90.18135702610016,402.16680032014847,219.5746512413025,207.98215636610985,702.5964518785477,2,2,2,2,2,2,2,2,1,0
66,31.387598156929016,-11329.402467548847,-2699.5848418474197,5151.314750850201,3215.212937325239,10888.757287204266,8772.423394709826,247556.674182415,4816.401451826096,1294.3913754820824,3792.0198261737823,925.4611342549324,5460.532699167728,2525.111643254757,1,2,1,1,1,1,1,1,1,0
67,34.49541538953781,36460.557280898094,8714.217585206032,13790.332347780466,10953.554095000029,2971.1862948536873,20594.90366539359,428736.0483407974,20085.90042591095,90504.59831351042,25677.31384795904,30355.289065241814,34779.252479970455,20015.447445362806,5,1,2,2,2,2,2,2,1,0
68,27.420633494853973,36551.022961735725,43124.11106932163,24873.952756345272,36542.667724102736,28680.976130247116,38179.87914061546,151160.12960672379,2901.357263326645,4410.950827419758,1370.8434162139893,1254.291432261467,1077.7026304900646,4996.49641212821,1,2,2,2,2,3,3,3,1,0
69,26.751149535179138,10955.578617215157,4024.905872821808,8636.569502443075,2024.4635202884674,3052.2169797718525,25849.932147353888,91840.80839157104,621.0152804851532,761.6411690115929,796.7340517044067,483.095610499382,272.93266329169273,488.41958221793175,1,2,4,4,4,3,0,1,0,0
70,36.86011481285095,195657.68551951647,230753.53700387478,245067.5032762289,173146.90969750285,164743.46311485767,116966.67517244816,311885.97947359085,16086.467504501343,51977.081991910934,49181.754915475845,67471.80739414692,33829.87620297074,39726.274523854256,2,2,2,2,2,2,2,2,0,0
71,27.332415997982025,114569.91430056095,102699.42727792263,68357.57989254594,52272.07339069247,54955.011235296726,79989.505423069,97151.63797140121,1145.4837024211884,1123.7928229570389,3308.274194419384,1193.5928822755814,1172.0637293159962,1031.2657950818539,3,2,2,2,2,2,2,2,1,1
72,26.873844385147095,54502.117275476456,62962.157363176346,21234.831457197666,27232.398365706205,17714.165519326925,-9646.358561605215,82169.34829950333,1794.1461503505707,3212.2262929677963,1877.1550555229187,2145.254453241825,1674.9137371182442,964.6140108704567,2,2,2,2,2,2,2,2,0,1
73,27.978658080101013,53990.9910582304,27823.747742652893,38476.62075763941,28437.55098903179,10777.729067623615,43683.58978188038,200940.2847290039,2667.3270761966705,845.1668054461479,3083.799471259117,679.0323427915573,793.3748443722725,432.90215504169464,2,1,2,2,2,2,2,2,1,0
74,23.255464673042297,54052.69216579199,34249.112480163574,17265.801128149033,15236.96640869975,26416.100027680397,36559.54246497154,72595.55399417877,100.1739501953125,583.1435195207596,667.0099729299545,1524.3145624399185,422.6608522236347,3502.9592799544334,2,2,2,2,2,1,2,2,0,0
75,34.267582416534424,87801.63656628132,38338.603588819504,53154.90559607744,5057.626909822226,25489.394920110703,29048.590366244316,25537.465512752533,194.719135761261,1971.153822004795,448.6392606496811,3321.920772612095,2395.7610798180103,2096.613836467266,2,2,2,2,2,2,2,2,1,0
76,54.15893745422363,-3257.975375533104,6521.886424303055,1769.1696960628033,24916.841367453337,5172.3331951498985,3082.4728367626667,129959.60891246796,1025.2027213573456,720.2806196212769,1506.6936619877815,872.0230512619019,454.2302526831627,1069.9273287057877,3,2,3,4,4,3,2,2,1,0
77,32.71163845062256,12245.251312673092,7015.767958641052,1042.0048342943192,-21707.05064725876,-920.4203714728355,-12356.59395390749,122164.42883014679,3363.773822784424,1034.8914121985435,897.5665508508682,307.18835377693176,2008.3015059828758,681.0995278060436,2,1,2,2,2,2,2,2,1,0
78,26.930917143821716,-10240.276669740677,-3936.3875747919083,7751.800104111433,-5504.133821845055,-430.46656584739685,-2596.140304505825,47959.49697494507,2846.6950356960297,10114.976514160633,5478.599021136761,731.2676113247871,5601.151562571526,1746.5298934578896,1,2,2,2,2,2,2,2,0,0
79,33.85809427499771,110359.82010358572,104801.43958258629,80468.76927953959,56090.60266435146,39689.66237491369,46233.49582415819,55165.56143760681,6052.953749895096,5132.255404055119,1519.965177476406,534.3285336494446,1525.371798336506,3454.902489423752,2,1,2,2,2,2,2,2,1,0
80,28.276394724845886,72104.76745390892,67286.65866601467,30279.75686055422,22346.444252818823,36722.644807487726,42385.31972077489,147847.2951054573,1178.2930791378021,1751.624752163887,602.3805727958679,5445.541997671127,785.6793268024921,2512.742422223091,4,1,1,1,1,2,1,1,0,0
81,36.53019976615906,125988.93754506111,143043.4331099987,86388.52587246895,93568.34364408255,78456.39928352833,75191.48104435205,323380.4577589035,3442.155122756958,3631.1709913015366,2377.008186042309,19071.547161102295,4962.592922598124,4587.375679552555,1,2,0,0,0,0,0,0,1,0
82,43.276895403862,216510.04935002327,216382.54321920872,197095.49633812904,136864.70386469364,113884.50127029419,137045.61061418056,41447.92437553406,928.2495081424713,1736.8870851397514,506.511044383049,1422.2758024334908,1193.7110763192177,588.2171742022038,2,1,4,4,4,3,2,2,1,0
83,31.455353260040283,47257.836347818375,59398.097526311874,43570.78577822447,45047.71502101421,21450.290002435446,24035.97017902136,108412.04881668091,2053.1445741653442,4959.243238568306,4170.590359389782,2832.1399542093277,951.8059948682785,1356.9405930936337,1,1,2,2,2,2,2,2,0,0
84,24.43070751428604,165749.18981158733,153149.18077099323,116458.48445162177,66030.81672719121,81991.5207246542,82579.37647664547,245071.4287161827,9242.085367441177,13809.230571508408,3378.431546330452,30094.51366072893,10430.761877924204,6663.254091411829,2,1,2,2,2,2,2,2,1,0
85,32.72329223155975,58733.41284155846,41387.52779650688,30829.892242878675,20490.31732353568,17577.549598276615,30474.14083725214,40459.792613983154,193.68067383766174,284.3309208750725,103.31398451328278,1149.6640063524246,126.73476129770279,71.02526086568832,2,2,2,2,2,2,2,2,0,0
86,39.92723369598389,-29057.699424922466,-18915.796394467354,1905.585294932127,3178.054505765438,2307.5953072607517,53889.83361911774,265029.00540828705,19965.815097093582,11150.123915612698,29451.287514925003,2129.2605073451996,10760.932598739862,3687.468542098999,1,1,3,4,2,2,2,2,0,1
87,39.55549502372742,-8448.846371233463,-4235.867050409317,2211.428395599127,-16709.48318979144,7225.323925435543,2908.533646672964,78623.24953079224,1904.674619436264,2581.2493529319763,1735.488828420639,2358.2572051882744,2894.327334165573,4719.5781609117985,2,2,2,2,2,2,2,2,0,0
88,36.72340500354767,-18891.947906136513,1220.0723509788513,15574.844100415707,23666.40837675333,34949.85630080104,31441.2051897645,43285.76683998108,377.3830831050873,366.90574008226395,914.9701825976372,668.4597780108452,404.0612349510193,341.14146956801414,3,2,3,1,1,1,0,1,1,0
89,32.769551277160645,-6393.850606143475,8946.112574219704,16925.665128320456,29785.884367525578,20509.857510894537,53553.19385460019,144250.2063512802,6682.3068261146545,9156.808738231659,11158.973821163177,9686.404301524162,6104.010036289692,5532.046636879444,2,1,0,0,0,0,0,0,0,0
90,28.22943216562271,-5396.068796753883,-19290.703603744507,1028.2918746173382,-11423.161357045174,-3698.6864092946053,2425.6189767718315,70971.63081169128,861.1859381198883,12723.909276366234,1971.2520943880081,1489.5549677610397,5732.991271167994,19031.795947879553,1,2,1,2,2,1,2,2,1,0
91,29.865678668022156,-8957.654832363129,-18933.802722215652,-3600.59851410985,-26089.421731323004,-5556.168607503176,-24476.959290266037,66302.490234375,532.0386588573456,961.3493566513062,865.1521482467651,275.44451129436493,1339.9513078927994,853.4968322515488,2,2,3,4,2,2,0,0,1,0
92,38.50404292345047,8473.84735494852,19042.53671336174,15718.126679092646,13394.713494420052,14446.514686614275,28600.13255095482,77324.17523860931,3848.329186439514,11503.27937579155,9946.613126635551,5093.9976816773415,8979.094343572855,2087.9389168918133,2,2,2,2,4,3,5,4,0,0
93,31.798951387405396,82909.41454553604,66554.58545136452,26918.00274580717,35467.18997400999,32923.59129345417,76147.18327993155,134941.75732135773,1391.0724222660065,188.00582176446915,974.0827090144157,95.80678653717041,118.99691414833069,389.70249623060226,2,2,2,2,2,2,2,2,1,0
94,27.475822150707245,138652.25426000357,126916.30316901207,115964.98590275645,90488.12824678421,80072.22973540425,95504.72309744358,130736.6669178009,1745.21803855896,1738.4230206608772,1816.923645079136,1029.80964666605,553.7047647237778,3753.338245779276,2,2,2,2,2,2,2,2,1,0
95,30.85905373096466,-2010.1442773342133,7439.457955241203,14046.825593560934,2020.759181290865,10968.73885858059,4963.619496524334,56889.49108123779,1432.4754476547241,864.9145478606224,958.4294106960297,447.4295469522476,608.4284452199936,539.3783031404018,3,2,4,4,4,2,2,2,0,1
96,28.250670671463013,-6813.315668344498,4224.03597342968,6626.749412328005,8346.205623656511,7903.157962977886,2732.6431365013123,82129.55683469772,1741.410344839096,2165.3399557471275,1436.2039682865143,517.8203409910202,323.8212838768959,975.5013951063156,2,2,1,1,1,1,1,1,0,0
97,46.13859003782272,125191.67823588848,138279.06925606728,96048.26646795869,101316.21024489403,74208.0940129757,95995.12194436789,182483.01148414612,2951.594740152359,2089.640276491642,2042.4507839083672,1785.2119916081429,1324.0184541344643,4451.077565938234,2,1,1,1,1,3,1,1,1,0
98,46.25032079219818,-27071.114061415195,-24694.23685860634,-2597.914462506771,-19212.788052767515,-2052.573917388916,15455.694675385952,221855.61031103134,3089.7703766822815,5225.654911696911,3694.1119347810745,534.3808299303055,2257.7158548533916,7224.211642891169,2,1,1,1,1,1,1,1,1,0
